href,letra,nome,album,trackID,acousticness,danceability,duration,energy,loudness,valence,contagem_XO
/the-weeknd/unfazed/,"[The Weeknd & Lil Uzi Vert] I'm unfazed (woah) I'm unfazed (woah) I'm unfazed (woah) I'm unfazed (woah) I'm unfazed I'm unfazed I'm unfazed I'm unfazed I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed (woah) I'm unfazed (yeah, yeah) I'm unfazed (yeah, yeah) I'm unfazed (yeah, yeah) I'm unfazed (yeah, yeah) [The Weeknd] Turn that girl into a bad bitch Turn that girl into a savage And you might think she's outstanding Make that girl go through practice Take three Xannies like a hat trick Take another pill for that magic These models 'bout to get ratchet These models 'bout to get ratchet Give a fuck about what a source say Don't attach me to your name A-all they wanted was more fame All they wanted was more fame And you were always a distraction It was never gonna last, and They will always be the past, and They just tryna get reactions from me [The Weeknd & Lil Uzi Vert] Woah I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed (oh, oh) I'm unfazed (oh, oh) I'm unfazed I'm unfazed I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed I'm unfazed (oh, oh) I'm unfazed (oh, oh) I'm unfazed I'm unfazed [Lil Uzi Vert] I make it rain, you can have it (woah) I make it disappear like magic (woah) I, I met that girl right at Magic Left with her and a big bag, and She slippery, losin' traction You keep listenin' to your mad friends Your last old enough he might die, friend So that guy, to me, he a has-been I took his girl, yeah that's Bogart I fuck that girl like a pornstar (woah) Yeah, it's Starboy and a born star Pull up every which way in foreign cars (woah) (Skrrrt, vroom) Man, these broads so fake (so fake) Mistakes, time to part ways Yeah, yeah, yeah, yeah, you can keep it (you can keep it) You say you're real, what's the meanin'? (What's the meanin'?) Countin' Washingtons, this Gilbert Arenas (that's Arenas) Hit it twice to let her know I really mean it (I really mean it) [The Weeknd & Lil Uzi Vert] Woah, woah I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed (oh, oh) I'm unfazed (oh, oh) I'm unfazed I'm unfazed I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed, ooh yeah (woah) I'm unfazed I'm unfazed (oh, oh) I'm unfazed (oh, oh) I'm unfazed I'm unfazed (woo!) ",UnFazed ,,,,,,,,,0
/the-weeknd/be-god/,"Now she's here Now she's here And you are gone You've been gone And I've been showing all your moves to her I've been using all your moves Oh, yeah So thank you, oh yes Thank you that you left me Baby, I'ma thank you that you helped me be the best To her I'ma be the best Uh, yeah I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God (To her) I'ma be God, I'ma be God I'ma be God, I'ma be God Don't you ringing on my phone Begging me for more As she's telling all her friends 'Bout these nights that never ends, never ends Uh, yeah But there's enough to pass them by You ain't gotta wait in line And the clocks don't work You ain't gotta check the time, baby If you wanna less, baby take another line You ain't gotta feel the shame Girl, we do it all the time, baby Uuh, yes I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God I'ma be God, I'ma be God (To her) I'ma be God, I'ma be God I'ma be God, I'ma be God ",Be God,,,,,,,,,0
/the-weeknd/bedtime-stories-feat-rae-sremmurd/,"Ear Drummers Mike WiLL Made-It [The Weeknd] I'm not tryna tell you bedtime stories I'm not like those other niggas talkin' to you I'm not lookin' at you, I'm lookin' right through you Said I'm not like those other niggas that pursue you You know, tell me you know Tell me you know, tell me you know Tell me you know, tell me you know Tell me you know, tell me you know, yeah [Swae Lee] Oh, girl, stop that right there Fallin' in love, not your worst nightmare Oh, girl, you can stop that right there Fallin' in love, not your worst nightmare Go ahead and say it You feel every word that I'm sayin' Hundred somethin' thousand on the table I ain't mean to throw it in your face I don't wanna play those games I'm not tryna hide my pain Nigga say he's ballin', I'm like same, same, same, same She love a different nigga every day [The Weeknd & Slim Jxmmi] I'm not tryna tell you bedtime stories I'm not like those other niggas talkin' to you I'm not lookin' at you, I'm lookin' right through you Said I'm not like those other niggas that pursue you You know, tell me you know (tell me you know) Tell me you know, tell me you know (tell me you know) Tell me you know, tell me you know (tell me you know) Tell me you know, tell me you know, yeah (Jxm, ayy) [Slim Jxmmi] You tell me lies, you tell me lies and I'ma listen (ayy, ayy) You outta your mind and I'm a witness (I'm nasty at all) I'm diggin' your vibe, I'm diggin' your vision (diggin' your vision) And in the night, we do no kissin', ayy (ain't doin' no kissin') I can come but I can't stay (yeah) Just put that love on layaway (lawaway) It's always you I put in first place (it's always you) It's always you I put in first place (ayy) But ayy, girl, you can stop right there (yeah, there) Fallin' in love is my worst nightmare (can't do it) I said, ayy, girl, you can stop that there (woah, stop it) Fallin' in love is my worst nightmare (Jxm!) [The Weeknd] I'm not tryna tell you bedtime stories I'm not like those other niggas talkin' to you I'm not lookin' at you, I'm lookin' right through you Said I'm not like those other niggas that pursue you You know, tell me you know Tell me you know, tell me you know Tell me you know, tell me you know Tell me you know, tell me you know, yeah [Swae Lee] Oh, girl, you can stop that right there Fallin' in love, not your worst nightmare Hitting me with that cold stare Sayin': Can you help me take these down? Talkin' about your box braids Five minutes later I'm takin' you down Now you're callin' my name Thinkin' of me when you're out and about Ooh, pray for your crew Pray for your crew, make 'em salute Watch how I move, cash comin' through Watch what you do and what you choose [The Weeknd] I'm not tryna tell you bedtime stories I'm not like those other niggas talkin' to you I'm not lookin' at you, I'm lookin' right through you Said I'm not like those other niggas that pursue you You know, tell me you know Tell me you know, tell me you know Tell me you know, tell me you know Tell me you know, tell me you know, yeah ",Bedtime Stories ,,,,,,,,,0
/the-weeknd/curve/,"Huh, Gucci XO (yeah) 1-0 (yeah) 1-7 (yeah) Brrr! Brrr! Go! The kid back on the whiskey Virginia Black got me tipsy I'm in L.A. like I'm Nipsey Spanish girls wanna kiss me A nigga wanna come and diss me And put a hex like a gypsy They kill themselves, no wrist bleed Got suicides on my SV She do it all for the Fendi She do it all for the Gucci (Gucci!) Baby girl wanna choose me She wanna use and abuse me I know she wanna text me (wow) I know she wanna sex me (damn) 50 thou' make her neck freeze Fuck her once like next, please (brrr, brrr) My nigga, who would've thought? (Huh?) My nigga, who would've thought now? (Now) I'll be right back at the top now I'll be right back at the top now I got your girl on my finger Blowin' my phone like she's single Blowin' my phone like I'm Cee-Lo (damn) Somebody needs to come get her (like damn) With the curve (with the curve) I know you don't deserve it, know you don't deserve it I got that work (skrrt, skrrt, skrrt) I know you want the Birkin Baby, are you worth it? With the curve (with the curve) I know you don't deserve it, know you don't deserve it I got that work (brrr) I need to know for certain (it's Gucci!) Tell me, are you worth it? Say I, a star was born last night Way you showed out on that dick, girl, you performed last night That's why you deserve that first class flight Bye bye, 'cause I just quenched your thirst last night I'm in Dubai Somebody tell the prince that the kingpin has arrived If I lived over here, I'd prolly have one hundred wives (damn!) Walkin' in the club and they like Gucci just arrived (Gucci!) I ordered up a dub and then I threw it in the sky I told her I'm iight, now she look like she surprised (I'm iight) She look like a model, but a devil in disguise Bum bum bum, I look like Deion in his prime You know you came to fuck, so why the fuck we wastin' time? I got the kind of wood that make a woman lose her mind I'm young, rich and handsome, baby, I'm one of a kind Just keep it real with me, baby, it won't cost you a dime (Gucci!) I know you got expensive taste and I don't even mind Like woo! With the curve (with the curve) I know you don't deserve it, know you don't deserve it I got that work (got that work) I know you want the Birkin Baby, are you worth it? With the curve (with the curve, it's Gucci!) I know you don't deserve it, know you don't deserve it I got that work I need to know for certain Tell me, are you worth it? (You know Wop) ",Curve ,,,,,,,,,1
/the-weeknd/gifted/,"All these bitches hate you This is something I know Because you really love to give it up There ain't nothing wrong with groupie love You're the only one I notice It's really hard for me to focus, yeah Cause my body so numb All I do is kill pain All I do is smoke loud Put you n-ggas to shame I be rolling all day Mix it in the champagne And these bottles all free Not a single drink paid Because they want, want me in the club But if you got the numbers I'll be glad to show you love Cause baby, I'm an XO n-gga coming up Every time they play my song I'mma fill another cup Cause I'm down for whatever I can always keep it up All I need is some liquor just to keep a n-gga up (oh yeah) I'm gifted when I'm faded I'm faded all the time Because I know that's when they love me They love me when I'm high When they love me I get money, I get money, I get money When they love me I get money, I get money, I get money I be gifted when I'm faded Faded all the time Thought they loved me when I made it N-ggas hated all the time It's a dirty game Try to find a bitch Maybe get married That's like pissin' in a freezer Trying to make canaries Hawk vision, L.A. heels right on Huff Terrace Making wishes, now I'm french kissing your bitch in Paris Come and find me .. that's from '92 Heard your small ass when I bought her a number two Dipping and you know it I be pimpin' like I owe it Come and find me now, I got an army with me now Turn your brains oodles and noodles For thinking you got a screw loose I tighten you up Them coroners will button you up I'm gifted when I'm faded I'm faded all the time Because I know that's when they love me They love me when I'm high When they love me I get money, I get money, I get money When they love me I get money, I get money, I get money Tony Montana on his last batch This that Wayne Gretzky on his last scratch This that Derek Jeter on his last catch This that Whitney Houston on her last track This that Tiger Woods on his last swing This that Jimi Hendrix on his last string This that Larry Davis on his last bang You can call me Hugh Hefner on his last fling I'm gifted when I'm faded I'm faded all the time Because I know that's when they love me They love me when I'm high When they love me I get money, I get money, I get money When they love me I get money, I get money, I get money ",Gifted,,,,,,,,,1
/the-weeknd/love-me-harder/,"Tell me something I need to know Then take my breath and never let it go If you just let me invade your space I'll take the pleasure Take it with the pain And if in the moment I bite my lip Baby, in that moment, you'll know this is Something bigger than us and beyond bliss Give me a reason to believe it 'Cause if you want to keep me You gotta, gotta, gotta, gotta, got to love me harder And if you really need me You gotta, gotta, gotta, gotta, got to love me harder (love me harder) Ooh, ooh, ooh, ooh Love me, love me, love me Ooh, ooh, ooh, ooh Harder, harder, harder I know your motives and you know mine The ones that love me I tend to leave behind If you know about me and choose to stay Then take this pleasure and Take it with the pain And if in the moment you bite your lip When I get you moaning you know it's real Can you feel the pressure between your hips? I'll make it feel like the first time 'Cause if you want to keep me You gotta, gotta, gotta, gotta, got to love me harder (I'ma love you harder) (hey) And if you really need me You gotta, gotta, gotta, gotta, got to love me harder (love me, baby) (love me harder) Ooh, ooh, ooh, ooh Love me, love me, love me Ooh, ooh, ooh, ooh Harder, harder, harder (oh) Ooh, ooh, ooh, ooh Love me, love me, love me Ooh, ooh, ooh, ooh Harder, harder, harder (you gotta love me harder) So what do I do if I can't figure it out? (Figure it out) You got to try, try, try again, yeah (oh, whoa) So what do I do if I can't figure it out? (Figure it out) I'm gonna leave, leave, leave again 'Cause if you want to keep me (hey) You gotta, gotta, gotta, gotta, got to love me harder (I'ma love you, love you, love) And if you really need me (ooh) You gotta, gotta, gotta, gotta, got to love me harder (gotta love me, baby) 'Cause if you want to keep me (hey) You gotta, gotta, gotta, gotta, got to love me harder (love me harder, love me harder) And if you really need me You gotta, gotta, gotta, gotta, got to love me harder (I'ma do it, do it, do it) I'ma love you harder, hey Ooh, ooh, ooh, ooh Love me, love me, love me (love me) Ooh, ooh, ooh, ooh Harder, harder, harder (boy, you gotta love me, love me, baby) Ooh, ooh, ooh, ooh Love me, love me, love me (just a little bit harder, harder, baby) Ooh, ooh, ooh, ooh Harder, harder, harder ",Love Me Harder ,"Karaoke Favorites 2015, Vol. 1",0YcPoKeQY6YC8TBx8pFsmk,0.293,0.499,237879.0,0.712,-9.246,0.0932,0
/the-weeknd/nocturnal/,"Street lights turn on one by one My hope is descending like the Sun Try to tell myself there's freedom in the loneliness (oh, baby) Always restless, story of my life Disconnected, body clock's not right Try to tell myself that I'mma get some sleep tonight Found myself where I started, this isn't where I want to be The time that I find hardest, always comes eventually My shadow doesn't show in the dark The night time is inclined to my heart The emptiness I felt from the start Will follow me 'till I fall apart Nocturnal, nocturnal, nocturnal, nocturnal My demons are blocking out the light And my mind is about to lose the fight Why can't I find peace, when a caracal could sleep tonight? (yeah) Your absence isn't something that I choose (choose, choose choose) But the truth is you were never mine to lose (lose, lose, lose) Spending half my life just tryna get away from you (oh, baby, oh) Found myself where I started, this isn't where I want to be The time that I find hardest, always comes eventually My shadow doesn't show in the dark The night time is inclined to my heart The emptiness I felt from the start Will follow me 'till I fall apart Nocturnal, nocturnal, nocturnal, nocturnal Nocturnal, nocturnal, nocturnal, nocturnal Nocturnal, nocturnal, nocturnal, nocturnal Nocturnal, nocturnal, nocturnal, nocturnal (oh, yeah) My shadow doesn't show in the dark The night time is inclined to my heart The emptiness I felt from the start Will follow me 'till I fall apart Nocturnal, nocturnal, nocturnal, nocturnal Nocturnal, nocturnal, nocturnal, nocturnal Nocturnal, nocturnal, nocturnal, nocturnal Nocturnal, nocturnal, nocturnal, nocturnal ",Nocturnal ,,,,,,,,,0
/the-weeknd/wanna-see/,"You know I'm already here Wherever you are baby For you, for you, for you I don't hold it with you, you sleeping on me Get to the watch and get fiending on me Get up, turn me in, save the whole night I don't need you with you won't text me morning Can't tell me what you did Tell me what you wanted but did he go nasty or nah Why do I do this here? Why do I do this here? Why do I hold it on tight? How do I show you what's good? How do I put my lips into your skin? How do I tell you what to do? How do I tell you where it's going? How do I order us the same? How will I know? I know what you want I know, I know what you want to see Secret I know what you want I know, I know what you want to see How do I hold your legs and you singing now You can't tell me you what you did Faded now Again you tell me again You tell me you want love And I don’t even watch you you gangsta mama You can't tell me what you did half the time Again run amuck As long as you know Why do you stay Why do you scheme How do I hold it this way How do I show you what’s good How do I to get your mates again How do I tell you I fucked your friend How do I tell you where it’s been How do I always know what to say I know what you want I know, I know what you want to see Secret I know what you want I know, I know what you want to see I know what you want I know, I know what you want to see Secret I know what you want I know, I know what you want to see I know what you want I know, I know what you want to see Secret I know what you want I know, I know what you want to see Secret ",Wanna See,,,,,,,,,0
/the-weeknd/wild-love/,"My love, my love My love Why love? I don't know If its even for real But I know, that it's called love Love, love, love, love baby Love, love, love, love baby Love, love, love, love baby Love, love, love, love baby Oh, l-l-love Oh baby, oh yeah It's a wild love Love, love, love, love baby Love, love, love, love baby Love, love, love, love baby Love, love, love, love baby It's a wild love and when I love you, love Wild love If you come for me That is called love, love, love Oh, oh, oh, oh, ah, ah, ah, woah ",Wild Love ,,,,,,,,,0
/the-weeknd/starry-eyes-mike-dean-remix/,"I only met you in my dreams before When I was young and alone in the world You were there when I needed someone To call my girl And now you're my reality And I wanna feel you close But you're defeated, baby Broken, hurtin', sufferin' from a shattered soul Oh, woah, a shattered soul Oh, oh-oh Let me be there Let me be there for your heart Let me be thеre I can be therе 'til you're whole You weren't touched by a man in so long 'Cause the last time, it was way too strong Let me be there Let me be there for your heart Let me love you Let me love you like you need And I'll make it Make it my responsibility I'll be there every step of the way, uh I'll get you back on your feet Let me love you Let me love you like you need And you can kick me Kick me to the curb It's okay, baby I promise that I felt worse Back then, I was starry-eyed And now I'm so cynical Baby, break me Kick me to the curb Oh, woah Mm-mm ",Starry Eyes ,Dawn FM,6zzdyvVWjGrQBraSvuqJPY,0.465,0.309,148000.0,0.418,-8.622,0.146,0
/the-weeknd/the-lure-main-theme/, ,The Lure ,The Idol Episode 1 (Music from the HBO Original Series),0OajXvsbkfhx5CTn4gsAdB,0.0699,0.0664,277856.0,0.194,-14.06,0.0407,0
/the-weeknd/all-that-money/,"[Belly] Six inch heels, she walked in the club like nobody's business (nobody's business) Goddamn, she murdered everybody and I was her witness She works for the money, she work for the money From the start to the finish And she's worth every dollar, she worth every dollar But she worth every minute She work for the money She work for the money She work for the money She work for the money [The Weeknd] She's stacking money, money everywhere she goes (Juno!) You know, pesos out of Mexico (De uno) Commas and them decimals (You know!) She don't gotta give it up, she professional She mixing up that Ace with that Hennessy She love the way it tastes, that's her recipe Rushing through her veins like it's ecstasy Then she kill the fucking stage like an enemy [Hook: Belly & The Weeknd] Six inch heels, She walked in the club like nobody's business (nobody's business) Goddamn, (Goddamn!) She murdered everybody and I was her witness She work for the money, she work for the money From the start to the finish And she's worth every dollar, she work for the money She work for the money She work for the money She work for the money She work for the money [The Weeknd] She trickin' on herself, she don't need a boss (That Juno!) It really ain't a thing to flaunt (That Two Door!) Stuntin' with the ceilings off Got these bitches in their feelings Cause she played it off Used to have a man, Wasn't meant to be (meant to be) Made 100 bands that's a Century (century) Saving up for plans that would never be She already made enough but she'll never leave [The Weeknd] All this money, money Fallin' from the sky (ouh yeah) All this money, money Fallin' from the sky (ouh yeah) All this money, money Fallin' from the sky (oh yeah) F-fallin' from the sky F-f-Fallin' from the sky All this money, money Fallin' from the sky (from the sky) All that money, money Fallin' from the sky (sky-y-y) All this money, money Fallin' from the sky (sky) F-Fallin' from the sky (sky) Fallin' from the sky [Belly] Got 100 bands I don't need a reason (I don't need a reason) Tell these bitches it's killer season (It's killer season) 200 cash she don't need a Visa (She don't need a Visa) Money money ah she ain't believe it 300 flat bitch act a freezer Ballin' ballin' you played the bleachers 400 down, Crib on the beach Comin' round and they gang gone flee [Belly] Six inch heels, she walked in the club like nobody's business Goddamn, she murdered everybody and I was her witness She work for the money, she work for the money From the start to the finish And she's worth every dollar, worth every dollar But she worth every minute She work for the money She work for the money She work for the money She work for the money But she worth every minute, She work for the money She work for the money She work for the money But she worth every minute ",All That Money,,,,,,,,,0
/the-weeknd/cure/,"Need some cure for this disease I’ve been cursed with L.U.V With my visions bleed, my memories, of all the times we spent Now I’m left with only me, and my body’s feeling weak I can’t believe I didn’t see, this moment come so fast You’ve been swimming through my veins, veins I need a dream, dream, dream to cure the pain, pain I need that someone to replace, place, place She needs to clear, clear, clear, my mental space Now it’s over, baby girl it’s over I need a cure, to wash my past, all away Cause it’s over, my mistake to chose her Need a cure, to wash the past, all away I let your soul inside of me, and your pain refuse to leave It’s hard to breath when memories refuse to fade away Won’t stop when you shut the door, all my life never think you'd go... go You’ve been swimming through my veins, veins I need a dream, dream, dream to cure the pain, pain I need that someone to replace, place, place She needs to clear, clear, clear, my mental space Now it’s over, baby girl it’s over I need a cure, to wash my past, all away Cause it’s over, my mistake to chose her Need a cure, to wash the past, all away ",Cure,,,,,,,,,0
/the-weeknd/1966941/,"I've been looking for this groove We had it, i need it I can show you how to move To stay with your feet up Baby girl we'll dance Until the moon aborts the sky Baby girl we'll dance Until the sun kidnaps the night Baby girl you hold it Love the way your moving I just wanna see you freak Boogie till the morning Boogie till next evening Baby I will set you free Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Boogie till the sky is blue The moon is our enemy Slide until you burn your shoes Our feet fly so freely Baby girl we'll dance Until the moon aborts the sky Baby girl we'll dance Until the sun kidnaps the night Baby girl you hold it Love the way your moving I just wanna see you freak Boogie till the morning Boogie till next evening Baby I will set you free Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Got ya girl just do it like me Baby girl do let me Don't think about just move your feet Baby girl move your feet Rock it girl just do it like me Baby girl do it like me Don't think about it Just move your feet Baby girl move your feet Baby girl you hold it Love the way your moving I just wanna see you freak Boogie till the morning Boogie till next evening Baby I will set you free Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) Do you want me to do it (what you wanna do) ",Do It,Estate 2023 Hits Italia,5SJlgYY8YutfxMPmPnDNj0,0.00572,0.613,268235.0,0.573,-7.277,0.124,0
/the-weeknd/drinks-on-us/,"You know I been on now, then, and I'm next Every year my year, you know I always wanna flex Got a couple villains who can't make it out the set I'll probably sneak a couple on this motherfuckin' jet If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us Bet you never seen my niggas pull up to the spot I just signed so many checks my wrist about to pop If you ever talk about me when I'm not around Your girl'll probably tell me when I put it in her mouth Put your wallet in your pocket, bitch you playing Even when I wasn't on, I'm always paying Went from hipsters, now it's models and these singers And my hair be growing like a fuckin' Saiyan I popped a couple pills, I think that I'm Devante I fuck a bitch from Lost and Found like every Monday My jaw line so defined, I'm wildin' like I'm Gunplay You see no white inside my eyes and it's a fun day But when I'm workin', girl, I'm workin' for the millions Girl, when I'm workin', I be workin' for them billions Why your hair down, I ain't trickin', find another sucka These bitches tryna make a living, but If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If ya'll wanna hang out with the gangstas, ya'll go 'head I'm just gonna count a little motherfuckin' bread If ya'll wanna slither with the snakes, then ya'll go 'head I keep a pedicured lawn so them snakes, they will be dead Tears of joy run down my cheek onto the soil I would trick off on your bitch, but she ain't loyal Nothing but love for you niggas riding with no tint Grand total, five digits, make those hoes repent Popped a couple pills, I feel like Johnny Mad Dog I lost a couple friends, I'm tryna get these bands dog You know we in this bitch, we throwin' up them grands, ya'll And once we get that club, we 'bout fun, go ham ya'll My comrades want them mills, my comrades want them millions My comrades want them bills, my comrades want them billions My comrades want that tri, my comrades want them trillions Yeah, we need more than racks, my comrades want them illions Been provin', you ain't ever goin' up Every time you hit the club, you always fuck it up If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us Say my, say my, say my name Switchin' bitches and I'm switchin' lanes When they call last shot for alcohol, I just wanna take my last drink I just wanna sip some clean purple Hit the car lot and just made a purchase I just realized that I am a star, cruisin' my coupe up the boulevard None of my pictures are watermarked Got more water than a waterbar Evian draped me up, nigga Yellow bones suck my nuts, nigga She think it's chocolate but she call me Papi Papi Chulo, I'ma get it poppin' Got some red bottoms on a hottie thottie Put them heels from her nipples, a new karate I just came in like a kamikaze I just walk 'round like a zombie, daddy I don't like bein' in paddy wagons So no remorse, I'm about the fetti Had a few horses come by the telly Eating each other, they get some credit Got commas on commas, I'm really ready I'm really 'bout to pour up on a jet I would never mention niggas names Tell a nigga, a nigga never did exist You niggas never ever been a threat These niggas never get enough attention I just put the bitch on punishment I've been hangin' where the money been I don't know what type of love is this Can you tell me where my dogs at? Put a hollow in your ball cap What type of nigga you call that? When I hang up on you, never call back I'm a money counter, count my own money Been provin', you ain't ever goin' up Every time you hit the club, you always fuck it up If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If y'all wanna go to the bar, drinks on us If ya'll wanna hang out with the gangsters, ya'll go head I'm just gonna count a little motherfucking bread If ya'll wanna slither with the snakes, then ya'll go head I keep a pedicured lawn so them snakes, they will be dead ",Drinks On Us,,,,,,,,,0
/the-weeknd/enemy/,"Oh oh, oh oh So back, I'm so bad, I'm so bad Can I be honest with you please? It's really hard for me to speak right now Girl, I been drinkin' all day It's been a long week Can't you tell by my face? I wanna lose myself between your legs I wanna make your body shake Girl, if you drink this fifth, no chase I promise you'll have nothing to say, nothing to say Cause the least I deserve is no conversation I been working all week I'd rather be your enemy Than any friend you think I would be I'm just tryin' take you home without a word Girl I'm just trying to kiss your neck without a word Girl I'm just trying to lay you down without a word Girl I'm just trying to get you high without a word Girl I'm just trying to make you numb without a word Girl I'm just trying to make you cum without a word Girl I'm just trying to make you sleep without a word Girl, I'm just trying to let you leave without a word Please, please, please Let me, let me, let me Let me, get what I want this time I forgot what it feels to regret my sins I need that old thing back baby You can help me out baby You remind me of a feeling that I used to have So I don't know what to expect from you tonight But I'm not trying to waste nobody's time I'm just trying to find material, some inspiration We can put it in a song, if you want Cause the least I deserve is no conversation I been working all week I'd rather be your enemy Than any friend you think I would be, oh yeah I'm just tryin' take you home without a word And I'm just trying to kiss your neck without a word And I'm just trying to lay you down without a word And I'm just trying to get you high without a word And I'm just trying to make you numb without a word And I'm just trying to make you cum without a word And I'm just trying to make you sleep without a word Girl, I'm just trying to let you leave without a word, without a word Please, please, please Let me, let me, let me Let me, get what I want this time I'll never fall for a girl like you I'll never understand what you're going through But your body wild, and your head game too You lookin' at my nigga, you can have him too Cause baby, I ain't cuffing girl, I hope you knew There ain't nothin' wrong, you can pick and choose Just don't call tomorrow askin': What did I do? You know what you did, all to blame is you Now the least I deserve is no conversation I been working all week I'd rather be your enemy Than any friend you think I would be I'm just tryin' take you home without a word Girl I'm just trying to kiss your neck without a word Girl I'm just trying to lay you down without a word Girl I'm just trying to get you high without a word Girl I'm just trying to make you numb without a word Girl I'm just trying to make you cum without a word Girl I'm just trying to make you sleep without a word Girl, I'm just trying to let you leave without a word, without a word ",Enemy,,,,,,,,,0
/the-weeknd/insomnia/,"I want to take my time (oh, oh, oh) I would say forget my (wow, wow, wow) I know you said: Do you (talkin' bout) I know you said: Do you (talkin' bout) I don't sleep no more, no more, no more, no more (baby) I don't sleep no more, no more, no more, no more (baby) I don't sleep no more I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't I make myself love you (woah, woah, woah) I never say: Told you (no, no, no talkin' bout) I know you say: Love just (love, love, love, talkin' bout) I make myself love too (love, love, love, yeah, talkin' bout) I don't sleep no more, no more, no more, no more I don't sleep no more, no more, no more, no more I don't sleep no more I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't Uh, don't watch it go Just leave it alone Don't ever keep no Came out the chi (woo) I'm in your stereo For show, zero I say too low I make you feel I make you wanna go [?] I don't sleep no more, no more, no more, no more I don't sleep no more, no more, no more, no more I don't sleep no more I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't I don't sleep no more, no more, no more, no more I don't sleep no more, no more, no more, no more I don't sleep no more I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't (so do you) I don't, I don't, I don't, I don't, I don't ",Insomnia,,,,,,,,,0
/the-weeknd/intro-live-at-sofi-stadium/, ,Intro ,Live At SoFi Stadium,7HX1VOiPj1oMlgZ3OQ92B6,3.71e-06,0.172,95814.0,0.459,-9.347,0.0795,0
/the-weeknd/1976107/,"Saw my signal from afar Lonely heart sitting at the bar I'mma try to save you from his flames Come with me you don't have to think You had a long day I can tell by your drink Take a look at me, I promise I will be All the things you wanted him to be Do you always seem to fight cause I (Can tell) you don't shed no tears and I (can help) Help you through your misery, hospitality that you need from me (And girl) I can hear the pain inside (your voice) Argue every night but that's a choice and I can take it all away Let me rescue you, I can see the truth I can see right through the pain Let me rescue you, let me fill his shoes No more tears running down your face I can take you there Girl, fly you through the air Girl, I can be your superhero Fly you through the stars And make light of your darkness I can be you superhero Tryna' free you from this cage It's a mental prison break Baby we can leave, my heart is the key You're a damsel in distress Looking at your eyes I can see the stress Take a look at me, I promise I will be All the things you wanted him to be Do you always seem to fight cause I (can tell) Don't shed no tears and I (can help) Help you through your misery, hospitality that you need from me And girl, I can hear the pain inside (your voice) Argue you every night but that's a choice and I can take it all away Let me rescue you, I can see the truth I can see right through the pain Let me rescue you, let me fill his shoes No more tears running down your face I can take you there Girl, fly you through the air Girl, I can be your superhero Fly you through the stars And make light of your dark I can be you superhero I can take you away (take you away) From the darkness and the pain (darkness and the pain) Girl, I promise every moment's for you Show you never ending love (never ending love) I can bring it from above (bring it from above) I can heal your wounds Let me rescue you, I can see the truth I can see right through the pain Let me rescue you, let me fill his shoes No more tears running down your face Let me rescue you, I can see the truth I can see right through the pain Let me rescue you, let me fill his shoes No more tears running down your face I can take you there Girl, fly you through the air Girl, I can be your superhero Fly you through the stars And make light of your dark I can be you superhero ",Rescue You,,,,,,,,,0
